ms_file,peak_label,value,pred_conc,in_range
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00028_B02__BI_17_1463,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00029_B03__BI_17_1469,Myoinositol,6917.25732421875,1.9858617178236428,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00030_B04__BI_17_1479,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00031_B05__BI_17_1484,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00032_B06__BI_17_1488,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00033_B07__BI_17_1496,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00034_B08__BI_17_1499,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00035_B09__BI_17_1503,Myoinositol,4297.9443359375,1.2338883349318248,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00036_B10__BI_17_1505,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00037_B11__SAPool1,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00038_C01__BI_17_1512,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00039_C02__BI_17_1513,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00040_C03__BI_17_1516,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00041_C04__BI_17_1522,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00042_C05__BI_17_1531,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00043_C06__BI_17_1532,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00044_C07__BI_17_1533,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00045_C08__BI_17_1543,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00046_C09__BI_17_1550,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00047_C10__BI_17_1569,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00048_A11__MHPool2,Myoinositol,9921.576171875,2.848365671060688,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00049_D01__BI_17_1577,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00050_D02__BI_17_1579,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00051_D03__BI_17_1580,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00052_D04__BI_17_1585,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00053_D05__BI_17_1592,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00054_D06__ATCC_43300,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00055_D07__BI_17_1596,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00056_D08__BI_17_1599,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00057_D09__BI_17_1607,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00058_D10__BI_17_1609,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00059_B11__SAPool2,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00060_E01__BI_17_1611,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00061_E02__BI_17_1612,Myoinositol,6223.759765625,1.786766875971562,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00062_E03__BI_17_1618,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00063_E04__BI_17_1620,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00064_E05__BI_17_1633,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00065_E06__BI_17_1634,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00066_E07__BI_17_1647,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00067_E08__BI_17_1653,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00068_E09__BI_17_1666,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00069_E10__BI_17_1694,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00070_A11__MHPool3,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00071_F01__BI_17_1708,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00072_F02__BI_17_1716,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00073_F03__BI_17_1720,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00074_F04__BI_17_1722,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00075_F05__BI_17_1727,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00076_F06__BI_17_1731,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00077_F07__BI_17_1737,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00078_F08__BI_17_1744,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00079_F09__BI_17_1745,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00080_F10__BI_17_1749,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00081_B11__SAPool3,Myoinositol,9229.330078125,2.6496301097742863,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00082_G01__BI_17_1750,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00083_G02__BI_17_1754,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00084_G03__BI_17_1760,Myoinositol,7982.271484375,2.2916145256871636,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00085_G04__BI_17_1764,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00086_G05__BI_17_1782,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00087_G06__BI_17_1785,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00088_G07__BI_17_1795,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00089_G08__BI_17_1797,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00090_G09__BI_17_1801,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00091_G10__BI_17_1803,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00092_A11__MHPool4,Myoinositol,9695.9453125,2.783589754105326,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00093_H01__BI_17_1804,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00094_H02__BI_17_1805,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00095_H03__BI_17_1811,Myoinositol,4636.2109375,1.3310006242360448,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00096_H04__BI_17_1812,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00097_H05__BI_17_1821,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00098_H06__BI_17_1828,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00099_H07__BI_17_1849,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00100_H08__BI_17_1863,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00101_H09__BI_17_1868,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00102_H10__BI_17_1873,Myoinositol,8360.626953125,2.4002358485471884,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00103_B11__SAPool4,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00104_SG1__BlankPost8,Myoinositol,0.0,2.870880212697502e-16,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00001_SG1__BlankPre1,N-Acetyl-Aspartate,87551.265625,0.049490230947241795,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00002_SG1__BlankPre2,N-Acetyl-Aspartate,5029.5029296875,0.0028430344183281325,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00003_SG1__BlankPre3,N-Acetyl-Aspartate,18139.28515625,0.01025362003841034,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00004_SG1__BlankPre4,N-Acetyl-Aspartate,0.0,5.652714508916242e-19,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00005_A12__Std1,N-Acetyl-Aspartate,69928.3203125,0.039528483081461153,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00006_B12__Std2,N-Acetyl-Aspartate,260493.859375,0.14724974183726502,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00007_C12__Std3,N-Acetyl-Aspartate,872827.0625,0.4933842199968494,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00008_D12__Std4,N-Acetyl-Aspartate,2972744.25,1.680407455327236,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00009_E12__Std5,N-Acetyl-Aspartate,17157412.0,9.698595174785384,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00010_F12__Std6,N-Acetyl-Aspartate,47436144.0,26.814297943584048,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00011_G12__Std7,N-Acetyl-Aspartate,150766896.0,85.22422204834656,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00012_H12__Std8,N-Acetyl-Aspartate,407859520.0,230.55134263036197,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00013_SG1__BlankMid5,N-Acetyl-Aspartate,70608.9296875,0.03991321213035781,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00014_SG1__BlankMid6,N-Acetyl-Aspartate,7433.17236328125,0.004201760126519521,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00015_SG1__BlankMid7,N-Acetyl-Aspartate,11839.291015625,0.006692413209930522,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00016_A01__ATCC_25923,N-Acetyl-Aspartate,1072387.5,0.6061900380430418,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00017_A02__BI_17_1412,N-Acetyl-Aspartate,1164538.75,0.6582805088320188,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00018_A03__BI_17_1417,N-Acetyl-Aspartate,1184569.75,0.6696034612648294,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00019_A04__BI_17_1419,N-Acetyl-Aspartate,1042739.125,0.5894306580902137,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00020_A05__BI_17_1424,N-Acetyl-Aspartate,928239.0,0.5247070063041911,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00021_A06__BI_17_1427,N-Acetyl-Aspartate,873116.0625,0.49354758344615723,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00022_A07__BI_17_1432,N-Acetyl-Aspartate,922665.5625,0.5215565012021117,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00023_A08__BI_17_1440,N-Acetyl-Aspartate,1050568.0,0.5938560976203129,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00024_A09__BI_17_1442,N-Acetyl-Aspartate,736356.5625,0.41624134245794453,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00025_A10__BI_17_1446,N-Acetyl-Aspartate,672620.6875,0.38021327192284743,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00026_A11__MHPool1,N-Acetyl-Aspartate,370872.4375,0.20964360084133823,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00027_B01__BI_17_1459,N-Acetyl-Aspartate,1395977.375,0.7891061561781322,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00028_B02__BI_17_1463,N-Acetyl-Aspartate,1215952.75,0.6873433752081611,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00029_B03__BI_17_1469,N-Acetyl-Aspartate,1108461.25,0.626581499044644,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00030_B04__BI_17_1479,N-Acetyl-Aspartate,1046709.0625,0.5916747504207874,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00031_B05__BI_17_1484,N-Acetyl-Aspartate,1152488.375,0.6514687758719813,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00032_B06__BI_17_1488,N-Acetyl-Aspartate,648554.5625,0.366609378526758,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00033_B07__BI_17_1496,N-Acetyl-Aspartate,905093.8125,0.5116236925849067,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00034_B08__BI_17_1499,N-Acetyl-Aspartate,783529.375,0.4429067866224583,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00035_B09__BI_17_1503,N-Acetyl-Aspartate,1733696.875,0.9800093479375255,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00036_B10__BI_17_1505,N-Acetyl-Aspartate,884239.5625,0.4998353804301504,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00037_B11__SAPool1,N-Acetyl-Aspartate,949602.9375,0.5367834302515742,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00038_C01__BI_17_1512,N-Acetyl-Aspartate,921796.4375,0.5210652096523559,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00039_C02__BI_17_1513,N-Acetyl-Aspartate,1030280.3125,0.5823880470719515,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00040_C03__BI_17_1516,N-Acetyl-Aspartate,1283365.875,0.7254500901860498,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00041_C04__BI_17_1522,N-Acetyl-Aspartate,725731.0625,0.41023505065649524,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00042_C05__BI_17_1531,N-Acetyl-Aspartate,1158292.75,0.6547498233497503,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00043_C06__BI_17_1532,N-Acetyl-Aspartate,985765.5,0.5572250944239074,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00044_C07__BI_17_1533,N-Acetyl-Aspartate,1847599.875,1.044395462008435,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00045_C08__BI_17_1543,N-Acetyl-Aspartate,1010562.75,0.5712422719095306,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00046_C09__BI_17_1550,N-Acetyl-Aspartate,1913658.375,1.0817364461471595,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00047_C10__BI_17_1569,N-Acetyl-Aspartate,810842.3125,0.45834601043119483,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00048_A11__MHPool2,N-Acetyl-Aspartate,405670.25,0.22931381080106805,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00049_D01__BI_17_1577,N-Acetyl-Aspartate,1265313.5,0.7152455979777601,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00050_D02__BI_17_1579,N-Acetyl-Aspartate,653639.5,0.36948374852507626,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00051_D03__BI_17_1580,N-Acetyl-Aspartate,1122066.875,0.6342723704286816,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00052_D04__BI_17_1585,N-Acetyl-Aspartate,2093196.0,1.183223939920546,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00053_D05__BI_17_1592,N-Acetyl-Aspartate,888108.5,0.5020223803441848,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00054_D06__ATCC_43300,N-Acetyl-Aspartate,1711239.625,0.9673149056469903,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00055_D07__BI_17_1596,N-Acetyl-Aspartate,829017.9375,0.4686201723458069,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00056_D08__BI_17_1599,N-Acetyl-Aspartate,1785396.375,1.0092335993128971,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00057_D09__BI_17_1607,N-Acetyl-Aspartate,792654.125,0.44806474729398144,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00058_D10__BI_17_1609,N-Acetyl-Aspartate,1603598.625,0.9064685214015646,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00059_B11__SAPool2,N-Acetyl-Aspartate,712583.3125,0.4028030029380353,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00060_E01__BI_17_1611,N-Acetyl-Aspartate,423154.28125,0.23919703451319033,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00061_E02__BI_17_1612,N-Acetyl-Aspartate,722250.1875,0.4082674113948732,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00062_E03__BI_17_1618,N-Acetyl-Aspartate,1199212.375,0.6778805191434416,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00063_E04__BI_17_1620,N-Acetyl-Aspartate,680574.1875,0.3847091584075135,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00064_E05__BI_17_1633,N-Acetyl-Aspartate,1197886.75,0.6771311811763527,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00065_E06__BI_17_1634,N-Acetyl-Aspartate,991102.0,0.560241665521591,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00066_E07__BI_17_1647,N-Acetyl-Aspartate,1480091.0,0.8366531870216357,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00067_E08__BI_17_1653,N-Acetyl-Aspartate,702502.125,0.3971043954531996,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00068_E09__BI_17_1666,N-Acetyl-Aspartate,1242205.875,0.7021835172673508,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00069_E10__BI_17_1694,N-Acetyl-Aspartate,1159628.25,0.6555047433724154,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00070_A11__MHPool3,N-Acetyl-Aspartate,666640.4375,0.3768328073286526,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00071_F01__BI_17_1708,N-Acetyl-Aspartate,856881.875,0.4843708607239861,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00072_F02__BI_17_1716,N-Acetyl-Aspartate,630344.125,0.3563155380997619,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00073_F03__BI_17_1720,N-Acetyl-Aspartate,997967.8125,0.5641227133150157,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00074_F04__BI_17_1722,N-Acetyl-Aspartate,1040921.5,0.5884032065692861,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00075_F05__BI_17_1727,N-Acetyl-Aspartate,556707.875,0.31469106822404314,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00076_F06__BI_17_1731,N-Acetyl-Aspartate,980573.1875,0.5542900284035505,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00077_F07__BI_17_1737,N-Acetyl-Aspartate,1120215.0,0.6332255583605612,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00078_F08__BI_17_1744,N-Acetyl-Aspartate,759719.5,0.42944774403565955,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00079_F09__BI_17_1745,N-Acetyl-Aspartate,1007606.125,0.5695709762060382,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00080_F10__BI_17_1749,N-Acetyl-Aspartate,841736.8125,0.4758097892707662,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00081_B11__SAPool3,N-Acetyl-Aspartate,1163027.5,0.6574262423518589,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00082_G01__BI_17_1750,N-Acetyl-Aspartate,495651.875,0.2801778545184044,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00083_G02__BI_17_1754,N-Acetyl-Aspartate,928465.4375,0.5248350049583522,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00084_G03__BI_17_1760,N-Acetyl-Aspartate,480455.71875,0.27158790122699095,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00085_G04__BI_17_1764,N-Acetyl-Aspartate,630519.9375,0.3564149198867218,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00086_G05__BI_17_1782,N-Acetyl-Aspartate,777027.3125,0.4392313563192948,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00087_G06__BI_17_1785,N-Acetyl-Aspartate,1174940.25,0.6641601798284684,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00088_G07__BI_17_1795,N-Acetyl-Aspartate,1044554.9375,0.5904570850566355,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00089_G08__BI_17_1797,N-Acetyl-Aspartate,769433.5625,0.43493882623908675,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00090_G09__BI_17_1801,N-Acetyl-Aspartate,1035995.9375,0.5856189267084537,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00091_G10__BI_17_1803,N-Acetyl-Aspartate,737484.5625,0.41687896865455004,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00092_A11__MHPool4,N-Acetyl-Aspartate,699204.5,0.39524034218495296,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00093_H01__BI_17_1804,N-Acetyl-Aspartate,684511.625,0.38693487941593363,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00094_H02__BI_17_1805,N-Acetyl-Aspartate,411033.5625,0.23234553823952822,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00095_H03__BI_17_1811,N-Acetyl-Aspartate,653115.25,0.3691874049669464,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00096_H04__BI_17_1812,N-Acetyl-Aspartate,1182908.375,0.6686643334081039,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00097_H05__BI_17_1821,N-Acetyl-Aspartate,749947.75,0.4239240527354094,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00098_H06__BI_17_1828,N-Acetyl-Aspartate,766345.4375,0.43319319733980205,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00099_H07__BI_17_1849,N-Acetyl-Aspartate,682991.875,0.38607580812844133,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00100_H08__BI_17_1863,N-Acetyl-Aspartate,615543.9375,0.34794941463816886,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00101_H09__BI_17_1868,N-Acetyl-Aspartate,1114938.625,0.6302429742088634,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00102_H10__BI_17_1873,N-Acetyl-Aspartate,849531.8125,0.4802160802304669,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00103_B11__SAPool4,N-Acetyl-Aspartate,1307697.125,0.7392038511755563,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00104_SG1__BlankPost8,N-Acetyl-Aspartate,42856.4296875,0.024225516189488004,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00001_SG1__BlankPre1,N-Acetyl-Glucosamine,12740.279296875,0.1231515832424769,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00002_SG1__BlankPre2,N-Acetyl-Glucosamine,0.0,9.666317383849229e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00003_SG1__BlankPre3,N-Acetyl-Glucosamine,4557.6494140625,0.04405568576064251,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00004_SG1__BlankPre4,N-Acetyl-Glucosamine,0.0,9.666317383849229e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00005_A12__Std1,N-Acetyl-Glucosamine,18547.833984375,0.17928925007591312,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00006_B12__Std2,N-Acetyl-Glucosamine,44887.44921875,0.4338963306998515,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00007_C12__Std3,N-Acetyl-Glucosamine,113532.46875,1.0974408763094414,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00008_D12__Std4,N-Acetyl-Glucosamine,220386.6875,2.130327668550193,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00009_E12__Std5,N-Acetyl-Glucosamine,945111.375,9.135746513836125,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00010_F12__Std6,N-Acetyl-Glucosamine,2554988.5,24.69732975308479,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00011_G12__Std7,N-Acetyl-Glucosamine,9457656.0,91.42070460326572,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00012_H12__Std8,N-Acetyl-Glucosamine,27363966.0,264.50878023685874,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00013_SG1__BlankMid5,N-Acetyl-Glucosamine,6945.22900390625,0.06713478785527263,0.0
